"county_fips","alpha","tau","vhi","n_alpha_0","n_alpha_5","n_alpha_15","n_alpha_25","incidence","prod_loss_cost","mmr_cost","directMedicalCost","totalCost"
51001,0,0.5,75,28376,28096,27476,26863,0.0333333333333333,229.453810131971,6469728,216.391666666667,6470173.8454768
51001,0,0.5,85,28376,28096,27476,26863,0.0166666666666667,157.65048957003,6469728,108.195833333333,6469993.8463229
51001,0,0.5,95,28376,28096,27476,26863,0.00999999999999999,63.4227330779055,6469728,64.9175000000001,6469856.34023308
51001,5,0.4,75,28376,28096,27476,26863,0.0133333333333333,34.955300127714,6405888,86.5566666666667,6406009.5119668
51001,5,0.4,85,28376,28096,27476,26863,0.00666666666666666,19.6551724137931,6405888,43.2783333333333,6405950.93350575
51001,5,0.4,95,28376,28096,27476,26863,0,0,6405888,0,6405888
51001,5,0.5,75,28376,28096,27476,26863,0.0666666666666667,191.794806300553,6405888,432.783333333333,6406512.57813963
51001,5,0.5,85,28376,28096,27476,26863,0.0266666666666666,130.22349936143,6405888,173.113333333333,6406191.3368327
51001,5,0.5,95,28376,28096,27476,26863,0.00999999999999999,52.3563218390803,6405888,64.9175000000002,6406005.27382184
51001,5,0.6,75,28376,28096,27476,26863,0.13,660.003405704554,6405888,843.9275,6407391.9309057
51001,5,0.6,85,28376,28096,27476,26863,0.0433333333333333,123.263090676883,6405888,281.309166666667,6406292.57225734
51001,5,0.6,95,28376,28096,27476,26863,0.0466666666666666,367.670072371223,6405888,302.948333333333,6406558.6184057
51001,15,0.4,75,28376,28096,27476,26863,0.796666666666667,2038.82443593019,6264528,5171.76083333331,6271738.58526926
51001,15,0.4,85,28376,28096,27476,26863,0.03,190.638995317156,6264528,194.7525,6264913.39149532
51001,15,0.4,95,28376,28096,27476,26863,0.00666666666666667,71.2835249042142,6264528,43.2783333333332,6264642.56185824
51001,15,0.5,75,28376,28096,27476,26863,0.103333333333333,260.489995742869,6264528,670.814166666667,6265459.30416241
51001,15,0.5,85,28376,28096,27476,26863,0.0366666666666667,242.598978288633,6264528,238.030833333333,6265008.62981162
51001,15,0.5,95,28376,28096,27476,26863,0.0333333333333333,286.309067688378,6264528,216.391666666667,6265030.70073436
51001,15,0.6,75,28376,28096,27476,26863,2.25333333333334,5947.12320561942,6264528,14628.0766666667,6285103.19987229
51001,15,0.6,85,28376,28096,27476,26863,0.216666666666667,1241.11281396339,6264528,1406.54583333333,6267175.6586473
51001,15,0.6,95,28376,28096,27476,26863,0.14,733.874840357598,6264528,908.845,6266170.71984036
51001,25,0.4,75,28376,28096,27476,26863,3.95999999999999,10520.8519582801,6124764,25707.3299999999,6160992.18195828
51001,25,0.4,85,28376,28096,27476,26863,0.223333333333333,1054.33716475096,6124764,1449.82416666667,6127268.16133142
51001,25,0.4,95,28376,28096,27476,26863,0.15,992.151979565772,6124764,973.7625,6126729.91447957
51001,25,0.5,75,28376,28096,27476,26863,7.66666666666666,19254.4849893572,6124764,49770.0833333333,6193788.56832269
51001,25,0.5,85,28376,28096,27476,26863,3.37,10087.6227330779,6124764,21877.1975,6156728.82023308
51001,25,0.5,95,28376,28096,27476,26863,2.05333333333333,9143.13704129415,6124764,13329.7266666667,6147236.86370796
51001,25,0.6,75,28376,28096,27476,26863,16.1133333333334,40579.3996934866,6124764,104603.731666667,6269947.13136015
51001,25,0.6,85,28376,28096,27476,26863,17.7133333333333,29286.0437207322,6124764,114990.531666667,6269040.5753874
51001,25,0.6,95,28376,28096,27476,26863,5.56,22887.7729927628,6124764,36094.1300000001,6183745.90299276
51003,0,0.5,75,85184,84231,82383,80549,0.346666666666668,480.238378033209,19421952,2250.47333333333,19424682.7117114
51003,0,0.5,85,85184,84231,82383,80549,0.00333333333333334,13.9425287356322,19421952,21.6391666666666,19421987.5816954
51003,0,0.5,95,85184,84231,82383,80549,0,0,19421952,0,19421952
51003,5,0.4,75,85184,84231,82383,80549,0.0166666666666667,9.50191570881228,19204668,108.195833333333,19204785.697749
51003,5,0.4,85,85184,84231,82383,80549,0.00333333333333334,0,19204668,21.6391666666666,19204689.6391667
51003,5,0.4,95,85184,84231,82383,80549,0.0133333333333333,128.505747126436,19204668,86.5566666666664,19204883.0624138
51003,5,0.5,75,85184,84231,82383,80549,0.883333333333331,2642.06827586206,19204668,5734.37916666667,19213044.4474425
51003,5,0.5,85,85184,84231,82383,80549,1.76333333333334,9705.70539378458,19204668,11447.1191666667,19225820.8245605
51003,5,0.5,95,85184,84231,82383,80549,0,0,19204668,0,19204668
51003,5,0.6,75,85184,84231,82383,80549,3.73666666666666,14701.6698786717,19204668,24257.5058333333,19243627.175712
51003,5,0.6,85,85184,84231,82383,80549,0.22,632.027501064284,19204668,1428.185,19206728.2125011
51003,5,0.6,95,85184,84231,82383,80549,0.0166666666666667,0,19204668,108.195833333333,19204776.1958333
51003,15,0.4,75,85184,84231,82383,80549,30.2733333333334,118383.008152405,18783324,196526.911666666,19098233.9198191
51003,15,0.4,85,85184,84231,82383,80549,11.66,66598.2783269477,18783324,75693.8050000001,18925616.0833269
51003,15,0.4,95,85184,84231,82383,80549,1.16,7436.50036611324,18783324,7530.43,18798290.9303661
51003,15,0.5,75,85184,84231,82383,80549,113.77,464390.785959983,18783324,738566.397499999,19986281.18346
51003,15,0.5,85,85184,84231,82383,80549,59.4766666666667,304304.897694764,18783324,386107.650833333,19473736.5485281
51003,15,0.5,95,85184,84231,82383,80549,7.95666666666666,45308.5978075776,18783324,51652.6908333333,18880285.2886409
